video_id,trending_date,title,channel_title,category_id,category_name,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed,Country,likes_prop,dislikes_prop,like_ratio
Djxjmq9pvrM,2017-12-01,What To Buy HIM: Christmas 2017 | FleurDeForce,Fleur DeForce,26, Howto & Style,2017-11-19T17:00:01.000Z,184115,4686,232,413,False,False,False,GB,0.9528263521756811,0.04717364782431883,20.198275862068964
Djxjmq9pvrM,2017-11-26,What To Buy HIM: Christmas 2017 | FleurDeForce,Fleur DeForce,26, Howto & Style,2017-11-19T17:00:01.000Z,166906,4418,226,399,False,False,False,USA,0.9513350559862188,0.04866494401378122,19.548672566371682
Dky8xhiEZQ4,2017-11-22,Bienvenue sur le culte en direct de La Porte Ouverte,La Porte Ouverte,26, Howto & Style,2017-11-21T21:36:35.000Z,2166,67,1,0,False,False,False,FR,0.9852941176470589,0.014705882352941176,67.0
DoN3RwEUMvU,2017-11-23,VEGAN LEEK GRATIN | hot for food,hot for food,26, Howto & Style,2017-11-22T15:31:26.000Z,28885,1834,19,193,False,False,False,CA,0.9897463572584997,0.01025364274150027,96.52631578947368
Dv-fGZIIgIQ,2017-11-20,"Une soupe de tomate, avec du poulet et des épices (pour pécho)...",Hangover Cuisine,26, Howto & Style,2017-11-19T11:28:44.000Z,4264,245,3,40,False,False,False,FR,0.9879032258064516,0.012096774193548387,81.66666666666667
E-Ci2rm0c8k,2017-11-20,Schneeball Fensterdeko basteln - DIY,Carolines Welt,26, Howto & Style,2017-11-19T17:19:22.000Z,3268,204,5,32,False,False,False,DE,0.9760765550239234,0.023923444976076555,40.8
E0388jiRhg8,2017-12-16,RECETTE BUCHE DE NOEL KAWAII - CARL IS COOKING,Carl is cooking,26, Howto & Style,2017-12-15T16:00:04.000Z,11944,1080,11,101,False,False,False,FR,0.9899175068744271,0.01008249312557287,98.18181818181819
EEY4RxBQhIY,2017-12-09,💸 Bank On It 💸 ASMR • Paper • Keyboard • Inaudible •,Gentle Whispering ASMR,26, Howto & Style,2017-12-07T00:12:04.000Z,489384,12155,465,2663,False,False,False,CA,0.9631537242472267,0.036846275752773376,26.13978494623656
EM4J09DsQwo,2018-01-05,يوم كامل معي في المطبخ  ❤❤ تحضير وجبة الفطور، الغذاء ، الكوتي، العشاء وجبات سهلة و لذيذة لا تفوتكم,Malak World - عالم ملاك,26, Howto & Style,2018-01-04T08:00:01.000Z,49763,4586,138,504,False,False,False,FR,0.970787468247248,0.029212531752751906,33.231884057971016
EWUsFcSJNO8,2017-12-28,"6 Dinge, die deine Nieren schädigen können!",Gesundheitsblatt,26, Howto & Style,2017-12-27T17:00:01.000Z,9462,766,11,27,False,False,False,DE,0.9858429858429858,0.014157014157014158,69.63636363636364
EYm9t-etrAo,2017-11-27,Pepino erfolgreich anbauen 🍈 Melonenbirnen im Garten vermehren,Gartengemüsekiosk,26, Howto & Style,2017-11-26T07:00:02.000Z,3974,467,8,365,False,False,False,DE,0.9831578947368421,0.016842105263157894,58.375
EacCdANAfyQ,2017-12-19,Gingerbread Christmas Light Cupcakes | Zoella | AD,Zoella,26, Howto & Style,2017-12-17T18:05:13.000Z,586150,41782,511,1424,False,False,False,CA,0.9879176223015629,0.012082377698437093,81.76516634050881
EbulaaYtgoU,2017-12-24,7 IDÉES ÉTRANGES DE PRODUITS DE MAQUILLAGE / LES BLAGUES DE NOËL !,Troom Troom FR,26, Howto & Style,2017-12-22T13:00:01.000Z,428909,9718,390,679,False,False,False,FR,0.9614166996438465,0.038583300356153545,24.91794871794872
Ei0B3gCefBo,2018-01-03,Gros danger sur le Bitcoin : Fin de bulle possible !!! et ....Bitconnect inquiétant aussi,Objectif Eco TV,26, Howto & Style,2018-01-02T06:49:50.000Z,5916,196,16,104,False,False,False,FR,0.9245283018867925,0.07547169811320754,12.25
EqXd_kRhRB0,2017-11-26,30 ASTUCES DE DINGUES QUE VOUS DEVEZ ESSAYER TOUT DE SUITE,Le Saviez-Vous ?,26, Howto & Style,2017-11-23T18:32:32.000Z,113349,4884,694,323,False,False,False,FR,0.8755826461097167,0.12441735389028326,7.037463976945245
ErExD9XxskM,2017-12-13,essenceTV in a year - das waren die highlights 2017,essenceTV,26, Howto & Style,2017-12-12T10:24:14.000Z,5789,348,19,20,False,False,False,DE,0.9482288828337875,0.051771117166212535,18.31578947368421
Et2PQIIKoFQ,2017-12-02,🎄 MA RECETTE DE BÛCHE DE NOËL VANILLE 🎄,AnneSO FashionCooking,26, Howto & Style,2017-12-01T15:00:01.000Z,3070,306,4,34,False,False,False,FR,0.9870967741935484,0.012903225806451613,76.5
Eu4Y-bdWfTQ,2018-01-03,FABRIQUER UNE BOULE À NEIGE,Alexandre Calvez,26, Howto & Style,2017-12-31T16:00:44.000Z,247411,17727,669,1068,False,False,False,FR,0.9636333985649054,0.036366601435094584,26.49775784753363
EvWPqF_AQHI,2017-11-27,DESIGNER AUTUMN HAUL! | Amelia Liana,Amelia Liana,26, Howto & Style,2017-11-13T16:37:04.000Z,105390,2662,212,371,False,False,False,GB,0.9262352122477383,0.07376478775226165,12.556603773584905
FHbEvjKzlA8,2017-11-19,"Candy Challenge DIY Inspiration WEIHNACHTEN | Eva & Kathi essen Lebkuchen, Spekulatius, Dominosteine",DIY Inspiration - kreative Ideen zum Selbermachen,26, Howto & Style,2017-11-18T08:00:01.000Z,8744,491,24,118,False,False,False,DE,0.9533980582524272,0.04660194174757282,20.458333333333332
FKKcrQTIK48,2017-12-11,12 choses à faire en Décembre | Sweet December,Les astuces de Margaux,26, Howto & Style,2017-12-10T08:00:01.000Z,28013,2460,26,182,False,False,False,FR,0.9895414320193081,0.010458567980691875,94.61538461538461
FR7aU1s5n4M,2017-12-26,3 Astuces Qui Facilitent La Vie,Mr.Tom,26, Howto & Style,2017-12-24T16:30:00.000Z,12647,346,54,30,False,False,False,FR,0.865,0.135,6.407407407407407
FVwR2zK_Ahs,2017-11-22,DAILY ROUTINE | Mum & Baby,Samantha Maria,26, Howto & Style,2017-11-19T09:00:01.000Z,152807,13679,69,849,False,False,False,GB,0.9949810881582776,0.005018911841722432,198.2463768115942
FXATwX5bVp8,2017-12-11,A Simple Test Will Show If You Are a Genuine Introvert,BRIGHT SIDE,26, Howto & Style,2017-12-10T03:00:00.000Z,182230,5036,558,2029,False,False,False,CA,0.9002502681444404,0.09974973185555953,9.025089605734767
FYhGu1W8iGc,2017-12-21,Lobster Thermidor - Food Wishes - Fancy Lobster Gratin,Food Wishes,26, Howto & Style,2017-12-20T03:43:11.000Z,121720,5377,64,459,False,False,False,CA,0.9882374563499357,0.011762543650064326,84.015625
Fdc__3h0hKo,2017-12-20,❅ Recette de Bûche de Noël façon Mont Blanc ❅,JustInCooking,26, Howto & Style,2017-12-19T15:30:00.000Z,8854,680,18,75,False,False,False,FR,0.9742120343839542,0.025787965616045846,37.77777777777778
FjcbdPF9bN4,2017-11-14,JE FAIS UN HOT DOG XXL EN TROMPE OEIL 🌭 - CARL IS COOKING,Carl is cooking,26, Howto & Style,2017-11-13T16:00:01.000Z,10052,981,15,201,False,False,False,FR,0.9849397590361446,0.015060240963855422,65.4
FkKFhkZ0qVQ,2017-12-27,How to cook a CHRISTMAS FEAST,Quang Tran,26, Howto & Style,2017-12-26T17:09:06.000Z,61001,3106,69,746,False,False,False,CA,0.9782677165354331,0.021732283464566928,45.01449275362319
Fm6PyWg9Dzg,2017-12-31,MEIN KALENDER FÜR 2018 I SETUP,Ella TheBee,26, Howto & Style,2017-12-30T19:12:46.000Z,16527,1482,26,172,False,False,False,DE,0.9827586206896551,0.017241379310344827,57.0
FmYMq9EHhdE,2017-11-14,HER FIRST STEPS! INDIE THE EWOK & THE BEST FACIAL | VLOG,SamanthaMariaVlogs,26, Howto & Style,2017-11-07T17:00:01.000Z,192138,6909,158,523,False,False,False,GB,0.9776425640299986,0.022357435970001414,43.72784810126582
FnX0w1uVaj8,2017-12-28,♡ JOUR DE NOËL !!! (Vlogmas #25🎄),Elsalifeandvlogs,26, Howto & Style,2017-12-26T17:00:00.000Z,88181,6749,114,549,False,False,False,FR,0.9833891884015736,0.016610811598426343,59.20175438596491
Fps_ffQE_zw,2017-12-09,DIY NOEL ┋6 IDEES CADEAUX POUR TOUTE LA FAMILLE _ FACILE & PAS CHER - christmas gift francais,By Isnata,26, Howto & Style,2017-12-08T16:30:00.000Z,15262,1336,27,148,False,False,False,FR,0.9801907556859868,0.019809244314013204,49.48148148148148
FsO3_eBVik8,2017-12-10,"DIY's für WEIHNACHTEN mit WOW EFFEKT! - GESCHENKE, DEKO & Essen! 🎁",DominoKati,26, Howto & Style,2017-12-09T11:07:06.000Z,89551,7942,69,380,False,False,False,DE,0.9913868430907502,0.008613156909249782,115.10144927536231
FtiAKUZNnMk,2018-01-01,Comme une vidéo de famille | NOËL 2017,THE WORLD OF SISTERS,26, Howto & Style,2017-12-31T07:56:04.000Z,15482,1627,13,37,False,False,False,FR,0.9920731707317073,0.007926829268292683,125.15384615384616
FyUg5PvfTtE,2017-11-24,ADVENTSGESTECK - MODERN AUF LANGEM TABLETT MIT SKANDINAVISCHEN TOUCH + GEWINNSPIEL,Flowers By Schouten,26, Howto & Style,2017-11-22T17:48:10.000Z,20380,1306,22,192,False,False,False,DE,0.983433734939759,0.016566265060240965,59.36363636363637
G3Fc_eOkM8M,2017-12-31,Chili Klaus Faces the Most Extreme Hot Ones Ever,First We Feast,26, Howto & Style,2017-12-28T16:08:37.000Z,1318836,80830,397,6655,False,False,False,CA,0.9951124626047989,0.004887537395201103,203.60201511335012
G3Fc_eOkM8M,2017-12-29,Chili Klaus Faces the Most Extreme Hot Ones Ever,First We Feast,26, Howto & Style,2017-12-28T16:08:37.000Z,865295,61722,281,5136,False,False,False,DE,0.9954679612276826,0.004532038772317468,219.65124555160142
G8q98mqwyIE,2017-12-26,TRYING POWDER LIPSTICK?!,NikkieTutorials,26, Howto & Style,2017-12-25T22:00:09.000Z,886524,79575,605,25417,False,False,False,CA,0.992454477425792,0.007545522574208032,131.52892561983472
GAhNaQjDZZ4,2017-11-25,Sally BACKstage | Meine Fernsehserie auf VOX,Sallys Welt,26, Howto & Style,2017-11-24T10:38:22.000Z,101194,4917,127,608,False,False,False,DE,0.9748215701823949,0.025178429817605076,38.71653543307087
GFGVhIhEZJg,2018-01-05,First Look! Silver Cross Pushchairs/Strollers! | MOTHERHOOD,Sprinkleofglitter,26, Howto & Style,2018-01-03T21:52:43.000Z,100227,5574,79,447,False,False,False,USA,0.9860251194056253,0.013974880594374668,70.55696202531645
GF_0i9WxA_s,2017-12-10,Obama Answers Akkai Padmashali (Transgender Activist),taalk com,26, Howto & Style,2017-12-04T10:46:47.000Z,1370,25,2,5,False,False,False,USA,0.9259259259259259,0.07407407407407407,12.5
GKVdPIZJpy4,2017-12-28,15 ASTUCES DU QUOTIDIEN VRAIMENT SYMPA ll SPINNER FAIT MAIN,BRICO SYMPA,26, Howto & Style,2017-12-27T18:00:01.000Z,4150,117,7,22,False,False,False,FR,0.9435483870967742,0.056451612903225805,16.714285714285715
GMtDeNXn7Uc,2017-12-12,ULTIMATE CHEF Vs. CHEF RAMEN BATTLE (The Brownie Point Finale),SORTEDfood,26, Howto & Style,2017-12-10T16:00:02.000Z,189000,7217,97,532,False,False,False,CA,0.9867377631938747,0.01326223680612524,74.4020618556701
GMtDeNXn7Uc,2017-12-11,ULTIMATE CHEF Vs. CHEF RAMEN BATTLE (The Brownie Point Finale),SORTEDfood,26, Howto & Style,2017-12-10T16:00:02.000Z,130517,5706,71,510,False,False,False,DE,0.9877098840228492,0.01229011597715077,80.36619718309859
GMwE0e7h8m8,2017-11-30,DIY LAMPE LAVE FLUORESCENTE | Sparkdise et Gloomy Sarah,AwesomenessTV France,26, Howto & Style,2017-11-29T16:00:02.000Z,20836,1725,73,163,False,False,False,FR,0.9593993325917687,0.040600667408231365,23.63013698630137
GNWtBXJmhNQ,2017-12-29,Können Tampons verschwinden? | o.b.do.,o.b. Deutschland,26, Howto & Style,2017-12-28T07:53:37.000Z,4409,317,4,88,False,False,False,DE,0.9875389408099688,0.012461059190031152,79.25
GP0uH-PaE_E,2017-12-13,Gingerbread Waffles | Episode 1214,Laura in the Kitchen,26, Howto & Style,2017-12-07T13:30:00.000Z,75363,3119,58,141,False,False,False,USA,0.9817437834435001,0.01825621655649984,53.775862068965516
GRkvyDyBUz8,2017-12-23,Ma réponse à Rémi Gaillard,Agribelle naturellement,26, Howto & Style,2017-12-22T15:08:48.000Z,7550,228,5,17,False,False,False,FR,0.9785407725321889,0.02145922746781116,45.6
GT23RJvMVLU,2017-12-28,THE ULTIMATE NYE GLAM TRANSFORMATION!,NikkieTutorials,26, Howto & Style,2017-12-27T21:30:53.000Z,830729,122476,643,67730,False,False,False,CA,0.9947774104727947,0.005222589527205387,190.47589424572317
GTSjDaoZcAk,2018-01-05,My Holiday Makeup lol - Edward Avila,Edward Avila,26, Howto & Style,2017-12-30T18:17:52.000Z,162079,9756,2011,2271,False,False,False,USA,0.8290983258264638,0.17090167417353616,4.851317752362009
G_OMfBP-yWM,2018-01-03,Store-Bought Snacks You Can Make At Home,Tasty,26, Howto & Style,2018-01-02T23:00:17.000Z,114816,6136,88,423,False,False,False,CA,0.9858611825192802,0.014138817480719794,69.72727272727273
G_Pu00NmJfg,2017-11-23,The Ultimate Nacho Showdown with Brad Leone and Sean Evans | Sean in the Wild,First We Feast,26, Howto & Style,2017-11-21T16:04:29.000Z,329176,8905,175,908,False,False,False,CA,0.9807268722466961,0.019273127753303965,50.885714285714286
G_Pu00NmJfg,2017-11-29,The Ultimate Nacho Showdown with Brad Leone and Sean Evans | Sean in the Wild,First We Feast,26, Howto & Style,2017-11-21T16:04:29.000Z,453170,10802,228,1087,False,False,False,USA,0.9793291024478694,0.020670897552130554,47.37719298245614
GdCiVyJcGIk,2017-11-28,WEIHNACHTSTRENDS 2017 - RUNDGANG DURCH DAS GARTENCENTER,Flowers By Schouten,26, Howto & Style,2017-11-26T15:00:17.000Z,20170,872,18,150,False,False,False,DE,0.9797752808988764,0.020224719101123594,48.44444444444444
GdEeJEW13y4,2017-11-26,KRANZ AUF KRANZ  - SCHLICHT UND EINFACH - DIY,Flowers By Schouten,26, Howto & Style,2017-11-24T17:05:39.000Z,13327,1096,32,110,False,False,False,DE,0.9716312056737588,0.028368794326241134,34.25
Ge3UQV4i1UE,2018-01-05,Donauwellen-Gugelhupf mit Cheesecakefüllung | BakeClub,BakeClub,26, Howto & Style,2018-01-04T16:00:02.000Z,8235,567,4,26,False,False,False,DE,0.9929947460595446,0.0070052539404553416,141.75
GgJHuezu6QI,2017-11-25,DIY Cement Bowls - Man Vs Pin - 4 YEARS!!!,ThreadBanger,26, Howto & Style,2017-11-23T19:43:47.000Z,852070,49567,428,5599,False,False,False,CA,0.9914391439143915,0.00856085608560856,115.8107476635514
GjDK_6NtYGQ,2017-12-20,50 TOTALLY CRAZY IDEAS YOU CAN ACTUALLY DIY,5-Minute Crafts,26, Howto & Style,2017-12-16T16:30:00.000Z,5338010,39990,5091,3134,False,False,False,CA,0.8870699407732747,0.11293005922672522,7.855038302887449
GjDK_6NtYGQ,2017-12-19,50 TOTALLY CRAZY IDEAS YOU CAN ACTUALLY DIY,5-Minute Crafts,26, Howto & Style,2017-12-16T16:30:00.000Z,5032094,38513,4882,2665,False,False,False,DE,0.8874985597419057,0.11250144025809425,7.888775092175338
GjDK_6NtYGQ,2017-12-18,50 TOTALLY CRAZY IDEAS YOU CAN ACTUALLY DIY,5-Minute Crafts,26, Howto & Style,2017-12-16T16:30:00.000Z,4466616,35670,4301,2657,False,False,False,FR,0.8923969878161667,0.10760301218383328,8.29342013485236
GjDK_6NtYGQ,2017-12-23,50 TOTALLY CRAZY IDEAS YOU CAN ACTUALLY DIY,5-Minute Crafts,26, Howto & Style,2017-12-16T16:30:00.000Z,5712641,41838,5365,3286,False,False,False,USA,0.8863419697900558,0.11365803020994428,7.798322460391426
GjdEAAixXQE,2017-12-11,♡ Makeup Emeraude w/ ROSEGOLD SUNSET Palette 💎,elsamakeup,26, Howto & Style,2017-12-09T16:00:02.000Z,35409,3662,27,293,False,False,False,FR,0.99268094334508,0.007319056654920032,135.62962962962962
Gjs1QSa9fpI,2017-12-18,Testing BLADE VORTEX Interactions with Devin Supertramp,JerryRigEverything,26, Howto & Style,2017-12-13T15:00:01.000Z,114266,5555,159,621,False,False,False,USA,0.972173608680434,0.027826391319565977,34.937106918238996
GuMWDMNpXEc,2017-12-06,يوم من حياتي مع عائلتي 😍 زيارة محلات مختلفة,حليمة في البيت,26, Howto & Style,2017-12-05T10:30:01.000Z,36456,1867,98,423,False,False,False,FR,0.9501272264631043,0.049872773536895676,19.051020408163264
GyWOMP8eLeI,2017-12-14,Comment trouver le courage de dire non ? - QDV#07,David Laroche France,26, Howto & Style,2017-12-14T05:00:00.000Z,2920,290,2,32,False,False,False,FR,0.9931506849315068,0.00684931506849315,145.0
H00djJq68VE,2017-12-24,Panettone (Italian Christmas Bread) - Food Wishes,Food Wishes,26, Howto & Style,2017-12-23T00:07:02.000Z,145545,6017,165,719,False,False,False,CA,0.9733096085409253,0.026690391459074734,36.46666666666667
H00djJq68VE,2018-01-03,Panettone (Italian Christmas Bread) - Food Wishes,Food Wishes,26, Howto & Style,2017-12-23T00:07:02.000Z,324324,9080,368,1081,False,False,False,USA,0.9610499576629975,0.03895004233700254,24.67391304347826
H0ezORi-AO8,2017-12-30,TEST SLIME AVEC MOUSSE À RASER COULEUR OR !!!???,Ody Milani,26, Howto & Style,2017-12-29T15:30:06.000Z,5876,570,25,168,False,False,False,FR,0.957983193277311,0.04201680672268908,22.8
H4iAP3wnHLw,2017-12-15,Top 10 Makeup Products that DESERVE MORE HYPE,Jessica Braun | JAMbeauty89,26, Howto & Style,2017-12-14T13:00:01.000Z,47781,4031,28,547,False,False,False,CA,0.9931017491993102,0.006898250800689825,143.96428571428572
H5ZoBYWFxr4,2017-11-14,12 BLAGUES À MOURIR DE RIRE ! LA GUERRE DES BLAGUES !,Troom Troom FR,26, Howto & Style,2017-11-12T13:00:01.000Z,549498,11618,912,1571,False,False,False,CA,0.9272146847565842,0.0727853152434158,12.739035087719298
H6jFmjad37s,2017-11-17,Corey Feldman Reveals the Name of an Alleged Abuser,DoctorOz,26, Howto & Style,2017-11-13T20:31:20.000Z,324707,1092,96,262,False,False,False,CA,0.9191919191919192,0.08080808080808081,11.375
H83cVi2sCJM,2017-12-07,"A FAST GRWM! OUTFIT, MAKEUP, NAILS & GO | ad",Samantha Maria,26, Howto & Style,2017-12-03T09:00:00.000Z,65368,4594,152,173,False,False,False,GB,0.9679730299199326,0.03202697008006743,30.223684210526315
HD5PT7bvcis,2018-01-05,16 Philly Cheesesteaks in 12 Hours. Which Is the Best? | Bon Appétit,Bon Appétit,26, Howto & Style,2018-01-03T17:00:29.000Z,124834,3019,143,448,False,False,False,USA,0.954775458570525,0.04522454142947502,21.111888111888113
HEYwa224xJc,2017-12-11,débuter avec monsieur cuisine plus lidl silvercrest edition pause premiere utilisation conseils...,Cuisto Video,26, Howto & Style,2017-12-10T10:59:10.000Z,3984,80,3,25,False,False,False,FR,0.963855421686747,0.03614457831325301,26.666666666666668
HHtfcjwHERA,2017-11-25,Drill Press Machining Hacking/Tips and Tricks: The Basics,Eric Strebel,26, Howto & Style,2017-11-15T17:00:04.000Z,5160,152,11,15,False,False,False,USA,0.9325153374233128,0.06748466257668712,13.818181818181818
HJqALBKE4r4,2017-12-19,Christmas Jumper Cake How-To | Cupcake Jemma,CupcakeJemma,26, Howto & Style,2017-12-14T18:30:00.000Z,65874,3209,32,120,False,False,False,USA,0.9901265041653811,0.009873495834618945,100.28125
HU9E-CDCHQg,2017-12-19,Prawns Biryani Recipe | Quick and Easy Shrimp Biryani By Our Grandpa,Grandpa Kitchen,26, Howto & Style,2017-12-18T19:04:17.000Z,162113,10817,172,1239,False,False,False,CA,0.9843479843479843,0.01565201565201565,62.88953488372093
HUnSnJ9yBnY,2017-11-27,THE F WORD | Lily Pebbles,Lily Pebbles,26, Howto & Style,2017-11-26T09:30:00.000Z,89215,12069,227,1747,False,False,False,DE,0.9815387117761873,0.01846128822381262,53.16740088105727
HVjlcUtuENM,2017-12-06,Our Surrogate Story: The Truth | Gigi,Gigi Gorgeous,26, Howto & Style,2017-11-29T00:53:50.000Z,778338,18343,22369,4488,False,False,False,USA,0.4505551188838672,0.5494448811161329,0.8200187759846216
Ha4AKdqJHMs,2017-12-23,Eclairs au saumon pour l'apéro à Noël feat. chef Valentin,Hervé Cuisine,26, Howto & Style,2017-12-22T08:00:50.000Z,12876,807,11,73,False,False,False,FR,0.9865525672371638,0.013447432762836185,73.36363636363636
HdQidwJzsB0,2017-12-14,Vlog Kangoovan 34 - Kangoo-kébab,Kangoo Van,26, Howto & Style,2017-12-13T22:37:35.000Z,1541,234,6,53,False,False,False,FR,0.975,0.025,39.0
Hfe7b1FHN5U,2017-12-15,American VS Mexican Makeup Tutorial,Christen Dominique,26, Howto & Style,2017-12-14T03:48:58.000Z,215625,16334,439,3676,False,False,False,CA,0.9738269838430812,0.026173016156918857,37.207289293849655
HhwS7yM7CO0,2017-11-16,Nouvelle lune rose de novembre - Oser l'inconnu pour vivre le nouveau.,ASTRO ETIK,26, Howto & Style,2017-11-15T02:14:13.000Z,5452,331,7,51,False,False,False,FR,0.9792899408284024,0.020710059171597635,47.285714285714285
HiFr_rN_CR4,2017-12-22,VOY: mon livre sur les VOYages,Safia Vendome,26, Howto & Style,2017-12-20T18:03:18.000Z,53906,3546,212,201,False,False,False,FR,0.9435870143693454,0.056412985630654604,16.72641509433962
Hmay0y4OPEs,2017-12-17,JE TESTE DES PRODUITS WTF !,Yoko-Nailart,26, Howto & Style,2017-12-16T11:00:01.000Z,144850,9948,200,525,False,False,False,FR,0.980291683090264,0.019708316909735908,49.74
Hu2kmL86K9k,2017-12-16,20 BEST DIYs FOR YOUR BEDROOM YOU CAN MAKE IN A MINUTE,5-Minute Crafts,26, Howto & Style,2017-12-14T08:30:01.000Z,1862879,25760,1323,570,False,False,False,CA,0.9511501680020678,0.04884983199793228,19.47089947089947
Hu2kmL86K9k,2017-12-15,20 BEST DIYs FOR YOUR BEDROOM YOU CAN MAKE IN A MINUTE,5-Minute Crafts,26, Howto & Style,2017-12-14T08:30:01.000Z,1301114,20368,1009,324,False,False,False,DE,0.9527997380362071,0.04720026196379286,20.186323092170465
Hu2kmL86K9k,2017-12-15,20 BEST DIYs FOR YOUR BEDROOM YOU CAN MAKE IN A MINUTE,5-Minute Crafts,26, Howto & Style,2017-12-14T08:30:01.000Z,1301114,20368,1009,324,False,False,False,FR,0.9527997380362071,0.04720026196379286,20.186323092170465
Huz3ietKR78,2017-12-02,OUVERTURE BAPE PARIS 🇫🇷 🐵  + ITW CEO & VISITE EXCLUSIVE DE LA BOUTIQUE,CaminoTV,26, Howto & Style,2017-12-01T20:33:18.000Z,20569,2467,8,147,False,False,False,FR,0.9967676767676767,0.0032323232323232323,308.375
